track,track_stem,label,preset_folder,preset_short_label,duration_sec,sample_rate_hz,peak_dbfs,rms_dbfs,crest_factor_db,spectral_mae_db,spectral_rmse_db,spectral_bias_db,spectral_corr,mae_20_200_db,mae_200_2000_db,mae_2000_8000_db,mae_8000_20000_db
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 VBR q5,mp3_v5,V5,237.7733333333333,44100,2.3367116451263428,-11.190608978271484,13.527320861816406,9.566762924194336,18.29249763488769,-8.907235145568848,0.9088595706927108,0.0323376357555389,0.0477871336042881,0.2828991413116455,12.526609420776367
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,WAV source,source_wav,WAV,276.6,44100,-0.00928248930722475,-11.147994041442871,11.138711929321289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 128 kbps CBR,mp3_128,128 CBR,276.6,44100,1.5939700603485107,-11.554722785949707,13.148693084716797,7.920151710510254,15.840798377990724,-7.793962955474853,0.9225896969772288,0.4379354417324066,0.4289563000202179,0.2474931180477142,10.257996559143066
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 192 kbps CBR,mp3_192,192 CBR,276.6,44100,0.9283414483070374,-11.403148651123047,12.331490516662598,4.412351131439209,10.660900115966797,-4.405745983123779,0.947371763566484,0.2535119354724884,0.2610462307929992,0.2312894463539123,3.847133159637451
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 320 kbps CBR,mp3_320,320 CBR,276.6,44100,0.5611738562583923,-11.146660804748535,11.707834243774414,2.174520254135132,7.1001057624816895,-2.148843288421631,0.957554738038148,0.001825557090342,0.0024821572005748,0.0055917268618941,0.1224837154150009
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 VBR q0,mp3_v0,V0,276.6,44100,0.6831758618354797,-11.14574909210205,11.828925132751465,0.5915041565895081,1.4665731191635132,-0.5662326812744141,0.997683652802385,0.0045357872731983,0.0039425925351679,0.0101725794374942,0.5451581478118896
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 VBR q2,mp3_v2,V2,276.6,44100,1.2962617874145508,-11.146984100341797,12.443245887756348,4.357573986053467,10.668654441833496,-4.268345355987549,0.9480234951178964,0.0115285757929086,0.0113314436748623,0.0342494510114192,3.886261463165283
Deftones/around the fur/08 Deftones - Dai the Flu.wav,Deftones__around_the_fur__08_Deftones_-_Dai_the_Flu,MP3 VBR q5,mp3_v5,V5,276.6,44100,2.1803126335144043,-11.118293762207031,13.298606872558594,8.300786018371582,16.024553298950195,-7.698509693145752,0.9233911768549726,0.0801529586315155,0.0504558347165584,0.2586738765239715,11.013742446899414
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,WAV source,source_wav,WAV,312.96,44100,-0.00928248930722475,-12.94299602508545,12.933713912963867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 128 kbps CBR,mp3_128,128 CBR,312.96,44100,1.7057384252548218,-13.344133377075195,15.049871444702148,6.929874420166016,13.677947998046877,-6.800734996795654,0.9380218347207508,0.4427502453327179,0.4324694275856018,0.2330494374036789,9.217679023742676
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 192 kbps CBR,mp3_192,192 CBR,312.96,44100,0.9527397155761719,-13.197375297546387,14.150115013122559,3.8678462505340576,9.02033519744873,-3.853472471237183,0.9609230536463196,0.2559932768344879,0.262716680765152,0.2215404212474823,3.623921632766724
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 320 kbps CBR,mp3_320,320 CBR,312.96,44100,0.5167694687843323,-12.94232177734375,13.459091186523438,1.8403743505477903,5.904901504516602,-1.8085216283798216,0.9699839612471018,0.0017617169069126,0.0021525057964026,0.0069770198315382,0.1953382492065429
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 VBR q0,mp3_v0,V0,312.96,44100,0.6925954818725586,-12.940448760986328,13.633044242858887,0.6786021590232849,1.578726291656494,-0.6540164351463318,0.9979869085450388,0.0048874686472117,0.0039016813971102,0.0121205765753984,0.6521938443183899
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 VBR q2,mp3_v2,V2,312.96,44100,1.6084058284759521,-12.941946983337402,14.550353050231934,3.866345167160034,9.01517391204834,-3.778020620346069,0.962376522364826,0.0136230690404772,0.0118482895195484,0.0405603982508182,3.753188610076904
Deftones/around the fur/09 Deftones - Headup.wav,Deftones__around_the_fur__09_Deftones_-_Headup,MP3 VBR q5,mp3_v5,V5,312.96,44100,1.7531449794769287,-12.919368743896484,14.672513961791992,7.211370468139648,13.829971313476562,-6.662431716918945,0.9378070256755344,0.0510993301868438,0.0501656457781791,0.2364178150892257,9.796686172485352
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,WAV source,source_wav,WAV,2238.733333333333,44100,-0.00928248930722475,-18.097118377685547,18.08783531188965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,Deftones__around_the_fur__10_Deftones_-_MX_／_Bong_Hit_／_Damone,MP3 128 kbps CBR,mp3_128,128 CBR,2238.733333333333,44100,1.2216992378234863,-18.4986572265625,19.720355987548828,6.84457540512085,14.210434913635254,-6.768502712249756,0.9009727175243488,0.4381687939167022,0.4311051368713379,0.2456095814704895,9.37091064453125
